accession,SMILES
platinum_carnolycin.fasta,C=C1NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)C(CCSC)NC(=O)C(NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C2CSC(C)C(NC(=O)C(=CC)NC(=O)C(Cc3ccccc3)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)CN)C(C)CC)C(=O)NC(=C)C(=O)N3CCCC3C(=O)NC(C)C(=O)N2)C(C)C)C(C)C)C(C)C)C(C)C)CSCC(C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC2CSCC(C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC(=O)C(C)NC2=O)C(C)CC)C(C)C)NC(=O)C(CCCCN)NC(=O)C(C)NC1=O
platinum_caulonodin.fasta,CSCCC(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(NC(=O)CNC(=O)C1CCCN1C(=O)C1CCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N1)C(C)C)C(=O)NCC(=O)O
platinum_caulosegnin.fasta,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C1CCC(=O)NCC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)N2CCCC2C(=O)N1)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)O
platinum_cephalosporin.fasta,CC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1
platinum_cerecidin.fasta,CC=C(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C1CSC(C)C(N)C(=O)NC(=CC)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)N1)C(C)C)C(C)C)C(C)CC)C(C)CC)C(=O)NC(C(=O)NC1CSCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC1=O)C(C)O
platinum_chartreusin.fasta,COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O
platinum_chattamycin.fasta,COC1CC(OC2CC(OC3C(O)CC(OC4CC(c5ccc6c(c5O)C(=O)C5=C(C6=O)C6(O)C(OC7CC(OC)C(O)C(C)O7)C=C(C)CC6(O)C(OC(C)=O)C5O)OC(C)C4O)OC3C)OC(C)C2O)OC(C)C1O
platinum_chaxapeptin.fasta,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C1CC(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)N1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O
platinum_chelocardin.fasta,CC(=O)C1=C(O)C2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)CC2C(N)C1=O
platinum_chloroeremomycin.fasta,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
platinum_circularin.fasta,CCC(C)C1NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)CC)NC1=O
platinum_coelibactin.fasta,CC1OC(c2ccccc2O)=NC1C1=NC(C2=NC(C(=O)O)CS2)CS1
platinum_colibactin.fasta,CCCCCCCCCCCCCC(=O)NC(CC(N)=O)C(=O)O
platinum_comX.fasta,CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)N1C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)O)CC2(CC=C(C)CCC=C(C)C)c3ccccc3NC12
platinum_comX2.fasta,CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)N1C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)O)CC2(CC=C(C)CCC=C(C)C)c3ccccc3NC12
platinum_comX3.fasta,CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)N1C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)O)CC2(CC=C(C)CCC=C(C)C)c3ccccc3NC12
platinum_comX4.fasta,CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)N1C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)O)CC2(CC=C(C)CCC=C(C)C)c3ccccc3NC12
platinum_coronatine.fasta,CCC1C=C(C(=O)NC2(C(=O)O)CC2CC)C2CCC(=O)C2C1
platinum_cremimycin.fasta,CCCCCCC1CC(=O)CCCC(O)CC(=O)C2=C(O)C(OC3CC(OC)C(O)C(C)O3)CC2C=C(C)C=CC=CC(=O)N1
platinum_cryptophycin.fasta,COc1ccc(CC2NC(=O)C=CCC(C(C)C3OC3c3ccccc3)OC(=O)C(CC(C)C)OC(=O)C(C)CNC2=O)cc1Cl
platinum_cuevaene.fasta,COC(C=CC(=O)O)=CC(C)=CC1CCCc2c1oc1ccc(O)cc21
platinum_curacin.fasta,C=CCC(CCC(C)=CC=CCCC=Cc1csc(C2CC2C)n1)OC
platinum_CycloWW2m.fasta,CN1C(=O)C(Cc2c[nH]c3ccccc23)N(C)C(=O)C1Cc1c[nH]c2ccccc12
platinum_cylindrospermopsin.fasta,CC1C(OS(=O)(=O)O)CC2CC(C(O)c3cc(=O)[nH]c(=O)[nH]3)NC3=NCC1N32
platinum_cytolysin.fasta,CC=C(NC(=O)C(Cc1ccccc1)NC(=O)C1CSC(C)C(N)C(=O)NC(=CC)C(=O)N2CCCC2C(=O)NC(C)C(=O)N1)C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC1CSCC(C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)C(C)NC1=O)C(C)C)C(C)CC
platinum_Dapdiamides.fasta,CC(C)C(NC(=O)C(N)CNC(=O)C=CC(N)=O)C(=O)O
platinum_daptomycin.fasta,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C
platinum_daunorubicin.fasta,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1
platinum_delftibactin.fasta,CC=C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(C)C(O)C(C)N)C(O)C(=O)O)C(C)O)C(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC1CCCN(O)C1=O
platinum_depsidomycin.fasta,CCC(C)C(NC=O)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)N2NCCCC2C(=O)NC(CC(C)C)C(=O)N2NCCCC2C(=O)OC1C
platinum_diaphorin.fasta,C=C1CC(OC)(C(O)C(=O)NC(O)C2CC(O)C(C)(C)C(CC(O)CO)O2)OC(C)C1C
platinum_disorazole.fasta,CC=CC(O)C(C)(C)C1CC=CC=CC=CC(OC)Cc2nc(co2)C(=O)OC(C(C)(C)C(O)C=CC)CC=CC2OC2C=CC=Cc2nc(co2)C(=O)O1
platinum_divergolide.fasta,CCC1C=CC(O)C(C=C(C)C)OC(=O)C2(C)C=CC(=O)Nc3c2c(O)c2c(c(O)c(C)cc2c3O)C(=O)C1
platinum_echinomycin.fasta,CSC1SCC2C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c3cnc4ccccc4n3)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c1cnc3ccccc3n1)C(=O)NC(C)C(=O)N2C
platinum_enacyloxin.fasta,CCC=CC(OC(N)=O)C(Cl)C(O)CC(=O)C(O)C(O)C(C)C(Cl)=CC=CC=C(C)C=CC=CC(=O)OC1CC(C(=O)O)CCC1O
platinum_enterobactin.fasta,O=C(NC1COC(=O)C(NC(=O)c2cccc(O)c2O)COC(=O)C(NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O
platinum_enterocin_AS-48.fasta,CCC(C)C(NC(=O)C(CO)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(CS)NC(=O)C(NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CS)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCCCN)NC(=O)C(N)CCSC)C(C)CC)C(C)CC)C(C)O)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)O)C(C)O)C(C)C)C(C)O)C(C)O)C(C)CC)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CS)C(C)=O)C(C)CC
platinum_enterocin_NKR-5-3B.fasta,CCC(C)C1NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CNC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C(CO)NC1=O
platinum_entolysin.fasta,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC1COC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)C(C)C)C(C)C
platinum_epicidin.fasta,C=C1NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C2CSC(C)C(NC(=O)C(NC(=O)C(Cc3ccccc3)NC(=O)C(CCCNC(=N)N)NC(=O)C(=CC)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C3CSC(C)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(C)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)O)C(C)CC)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)C)C(=O)N3)C(C)C)C(=O)NC(C(C)C)C(=O)NC(CSCC(C(=O)NC(CCC(N)=O)C(=O)O)NC(=O)C(CC(=O)O)NC1=O)C(=O)N2
platinum_epidermin.fasta,CC=C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CSC(C)C(NC(=O)C2CSCC(NC(=O)C(C)NC(=O)C(N)C(C)CC)C(=O)NC(CCCCN)C(=O)NC(Cc3ccccc3)C(=O)NC(C(C)CC)C(=O)N2)C(=O)N2CCCC2C(=O)NCC(=O)N1)C(=O)NCC(=O)NC1CSCC2NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(CSC=CNC2=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC1=O
platinum_epothilone.fasta,CC1=CCC(C(C)=Cc2csc(C)n2)OC(=O)CC(O)C(C)(C)C(=O)C(C)C(O)C(C)CCC1
platinum_Erwinia_1-carbapen-2-em-3-carboxylic_acid.fasta,O=C(O)C1=CCC2CC(=O)N12
platinum_erythreapeptin.fasta,C=C(NC(=O)C1CCCN1C(=O)C(N)CC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC1CC2(CSCC(C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC3CC4(CSCC(C(=O)NC(Cc5cnc[nH]5)C(=O)O)NC(=O)C(=CC)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC4=O)NC(=O)C(C(C)C)NC(=O)C(=CC)NC3=O)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC2=O)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC1=O
platinum_erythromycin.fasta,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
platinum_ET-743.fasta,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COCC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
platinum_etnangien.fasta,COC1CC=CC=CCC(C)C(O)C(C)C(O)C(C)C(O)CC(=O)OC(C(C)C(O)C=C(C)C=CC=CC=CC=CC=CCC(O)C=C(C)CCC(=O)O)CC(O)CCC1
platinum_exochelin.fasta,CC(O)C(NC(=O)C(N)CCCN(O)C(=O)CCNC(=O)C(N)CCCN(O)C=O)C(=O)N(O)CCCC(N)C(=O)O
platinum_Factumycin.fasta,CC=CC=CC1OC(O)(C(CC)C(=O)NCC=CC=C(C)C(OC)C(C)C(O)C(O)C=CC=CC=CC=C(C)C(=O)c2c(O)ccn(C)c2=O)CC(O)C1(C)C
platinum_faerifungin.fasta,CC(C)C1OC(=O)C=CC=CC=CC=CC=CCC(O)C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)C=CC1C
platinum_FD-594.fasta,CCCC1Cc2cc3c(c(O)c2C(=O)O1)-c1c(c(OC)c2oc4ccc(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)c(O)c4c(=O)c2c1O)C(O)C3O
platinum_fim.fasta,[C-]#[N+]C1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
platinum_FK506.fasta,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
platinum_fortimicin.fasta,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
platinum_fosfazinomycin.fasta,COC(=O)C(O)P(=O)(O)N(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)C(C)C
platinum_fosfomycin.fasta,CC1OC1P(=O)(O)O
platinum_Fosfomycin.fasta,CC1OC1P(=O)(O)O
platinum_FR901464.fasta,CC(=O)OC(C)C=CC(=O)NC1CC(C)C(CC=C(C)C=CC2OC(C)(O)CC3(CO3)C2O)OC1C
platinum_galbonolide.fasta,C=C1C=C(C)C(CC)OC(=O)C(C)C(=O)C(O)(CO)CC(OC)=CC(C)C1
platinum_gallidermin.fasta,CC=C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CSC(C)C(NC(=O)C2CSCC(NC(=O)C(C)NC(=O)C(N)C(C)CC)C(=O)NC(CCCCN)C(=O)NC(Cc3ccccc3)C(=O)NC(CC(C)C)C(=O)N2)C(=O)N2CCCC2C(=O)NCC(=O)N1)C(=O)NCC(=O)NC1CSCC2NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(CSC=CNC2=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC1=O
platinum_garvicin_ML.fasta,CCC(C)C1NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)CNC(=O)C(CO)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCSC)NC1=O
platinum_gassericin_A.fasta,CCC(C)C1NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]cn2)NC1=O
platinum_gentamicin.fasta,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
platinum_geobacillin_I.fasta,C=C1NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(=CC)NC(=O)C(N)C(C)C)CSCC(C(=O)NC2C(=O)N3CCCC3C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC3C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC4C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC5CSCC6NC(=O)C(CSCC7NC(=O)C(CSCC(C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC7=O)NC(=O)C(CC(N)=O)NC6=O)NC(=O)C(C(C)C)NC(=O)C(CSC4C)NC5=O)CSC3C)C(C)CC)CSC2C)NC(=O)C(CC(C)C)NC1=O
platinum_geobacillin_II.fasta,CC=C1NC(=O)C(N)CSCC(C(=O)NC(C(=O)NC2CSCC(C(=O)NC(CC(N)=O)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC3CSCC(C(=O)N4CCCC4C(=O)NC4CSCC(C(=O)N5CCCC5C(=O)NC(CCSC)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(Cc5ccccc5)NC4=O)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC3=O)NC(=O)C(C(C)CC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC2=O)C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC1=O
platinum_glycocin_f.fasta,CCC(C)C(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C1CSSCC(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(N)CCCCN)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC2CSSCC(NC(=O)C(C(C)O)NC(=O)CNC(=O)C(COC3OC(NC(C)=O)C(O)C(O)C3CO)NC(=O)C(CC(=O)O)NC(=O)C(Cc3ccc(O)cc3)NC(=O)CNC(=O)C(C)NC(=O)CNC2=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CCSC)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CO)C(=O)NC(Cc2cnc[nH]2)C(=O)N1)C(=O)NC(CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CSC1OC(CO)C(O)C(O)C1NC(C)=O)C(=O)O
platinum_gobichelin.fasta,NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O
platinum_gramicidin.fasta,CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C
