Cluster,True SMILES
platinum_enterocin_AS-48.fasta,CCC(C)C(NC(=O)C(CO)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(CS)NC(=O)C(NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CS)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCCCN)NC(=O)C(N)CCSC)C(C)CC)C(C)CC)C(C)O)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)O)C(C)O)C(C)C)C(C)O)C(C)O)C(C)CC)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CS)C(C)=O)C(C)CC
platinum_enterocin_NKR-5-3B.fasta,CCC(C)C1NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CNC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C(CO)NC1=O
platinum_entianin.fasta,C=C(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C1CSC(C)C2NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc3ccccc3)NC(=O)C3CSC(C)C(NC(=O)C(NC(=O)C4CSC(C)C(NC(=O)C5CSCC(NC(=O)C(CCCCN)NC(=O)C(N)Cc6c[nH]c7ccccc67)C(=O)NC(CCC(=O)O)C(=O)NC(=C)C(=O)NC(C(C)C)C(=O)N5)C(=O)N5CCCC5C(=O)NCC(=O)N4)C(C)C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(=CC)C(=O)N3)C(C)SCC(NC2=O)C(=O)NC(CC(N)=O)C(=O)N1)C(C)CC)C(=O)NC(CCCCN)C(=O)O
platinum_entolysin.fasta,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC1COC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)C(C)C)C(C)C
platinum_epicidin.fasta,C=C1NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C2CSC(C)C(NC(=O)C(NC(=O)C(Cc3ccccc3)NC(=O)C(CCCNC(=N)N)NC(=O)C(=CC)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C3CSC(C)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(C)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)O)C(C)CC)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)C)C(=O)N3)C(C)C)C(=O)NC(C(C)C)C(=O)NC(CSCC(C(=O)NC(CCC(N)=O)C(=O)O)NC(=O)C(CC(=O)O)NC1=O)C(=O)N2
platinum_epidermin.fasta,CC=C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CSC(C)C(NC(=O)C2CSCC(NC(=O)C(C)NC(=O)C(N)C(C)CC)C(=O)NC(CCCCN)C(=O)NC(Cc3ccccc3)C(=O)NC(C(C)CC)C(=O)N2)C(=O)N2CCCC2C(=O)NCC(=O)N1)C(=O)NCC(=O)NC1CSCC2NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(CSC=CNC2=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC1=O
platinum_epilancin_15X.fasta,C=C(NC(=O)C(C)NC(=O)C(C)O)C(=O)NC(C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(=CC)C(=O)NC(=CC)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC1CSCC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NC2C(=O)NC(CC(C)C)C(=O)NC3C(=O)NC(CSC2C)C(=O)NCC(=O)NC(C(=O)NC(Cc2cnc[nH]2)C(=O)NC(Cc2ccccc2)C(=O)NC(=CC)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)CSC3C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC1=O)C(C)CC)C(C)C)C(C)CC
platinum_eponemycin.fasta,C=C(C)CC(NC(=O)C(CO)NC(=O)CCCCC(C)C)C(=O)C1(CO)CO1
platinum_epothilone.fasta,CC1=CCC(C(C)=Cc2csc(C)n2)OC(=O)CC(O)C(C)(C)C(=O)C(C)C(O)C(C)CCC1
platinum_epoxomicin.fasta,CCC(C)C(NC(=O)C(C(C)CC)N(C)C(C)=O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)C1(C)CO1)C(C)O
platinum_erdacin.fasta,CC(=O)C1=C2C(=C3C1=C(O)C(=O)c1c(O)cccc13)C(C(C)=O)C(O)(C(=O)O)c1c(O)cccc12
platinum_erdasporine.fasta,COC(=O)c1[nH]cc2c1c1c3ccccc3[nH]c1c1[nH]c3cc(O)ccc3c21
platinum_ericin_A.fasta,C=C1NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)C)CSCC(C(=O)NC2C(=O)N3CCCC3C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC3C(=O)NCC(=O)N4CCCC4C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC4C(=O)NC(CSC3C)C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3C(=O)NC3C(=O)NC(Cc5ccccc5)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(C(=O)O)CSC3C)CSC4C)C(C)CC)CSC2C)NC(=O)C(CC(C)C)NC1=O
platinum_Erwinia_1-carbapen-2-em-3-carboxylic_acid.fasta,O=C(O)C1=CCC2CC(=O)N12
platinum_erythreapeptin.fasta,C=C(NC(=O)C1CCCN1C(=O)C(N)CC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC1CC2(CSCC(C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC3CC4(CSCC(C(=O)NC(Cc5cnc[nH]5)C(=O)O)NC(=O)C(=CC)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC4=O)NC(=O)C(C(C)C)NC(=O)C(=CC)NC3=O)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC2=O)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC1=O
platinum_erythrochelin.fasta,CC(=O)NC(CCCN(O)C(C)=O)C(O)=NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O
platinum_erythromycin.fasta,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
platinum_esmeraldin.fasta,Cc1cccc(O)c1C(=O)OC(C)c1cccc2nc3c(C(=O)O)cc4c(c3nc12)C(C)c1cccc2c1N4c1cccc(C(=O)O)c1N2
platinum_ET-743.fasta,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COCC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
platinum_etnangien.fasta,COC1CC=CC=CCC(C)C(O)C(C)C(O)C(C)C(O)CC(=O)OC(C(C)C(O)C=C(C)C=CC=CC=CC=CC=CCC(O)C=C(C)CCC(=O)O)CC(O)CCC1
platinum_exochelin.fasta,CC(O)C(NC(=O)C(N)CCCN(O)C(=O)CCNC(=O)C(N)CCCN(O)C=O)C(=O)N(O)CCCC(N)C(=O)O
platinum_Factumycin.fasta,CC=CC=CC1OC(O)(C(CC)C(=O)NCC=CC=C(C)C(OC)C(C)C(O)C(O)C=CC=CC=CC=C(C)C(=O)c2c(O)ccn(C)c2=O)CC(O)C1(C)C
platinum_faerifungin.fasta,CC(C)C1OC(=O)C=CC=CC=CC=CC=CCC(O)C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)C=CC1C
platinum_fam.fasta,[C-]#[N+]C1C2c3c(C(C)(C)C=C)[nH]c4cccc(c34)C(C)(C)C2CC(Cl)C1(C)C=C
platinum_FD-594.fasta,CCCC1Cc2cc3c(c(O)c2C(=O)O1)-c1c(c(OC)c2oc4ccc(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)c(O)c4c(=O)c2c1O)C(O)C3O
platinum_FD-891.fasta,COC(C)C(C)C(O)C(C)C(O)CC=CCC(C)C1CC=CCC(O)C2OC2C(O)C(C)C=C(C)C=C(C)C(=O)O1
platinum_fil.fasta,[C-]#[N+]C1C2c3c(C(C)(C)C=C)[nH]c4cccc(c34)C(C)(C)C2CC(Cl)C1(C)C=C
platinum_filipin.fasta,CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O
platinum_fim.fasta,[C-]#[N+]C1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
platinum_fimsbactin.fasta,CC(=O)N(O)CCCCNC(=O)C(COC(=O)c1cccc(O)c1O)NC(=O)C1COC(c2cccc(O)c2O)=N1
platinum_FK228.fasta,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O
platinum_FK506.fasta,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
platinum_fluostatin.fasta,CC12OC1C(O)c1c(cc(O)c3c1C(=O)c1cccc(O)c1-3)C2=O
platinum_Fluvirucin.fasta,CCC1CCCNC(=O)C(C)C(OC2OC(C)C(O)C(N)C2O)CCC(C)CCC1
platinum_fortimicin.fasta,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN
platinum_fosfazinomycin.fasta,COC(=O)C(O)P(=O)(O)N(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)C(C)C
platinum_fosfomycin.fasta,CC1OC1P(=O)(O)O
platinum_Fosfomycin.fasta,CC1OC1P(=O)(O)O
platinum_fostriecin.fasta,CC(O)(C=CC1CC=CC(=O)O1)C(CC(O)C=CC=CC=CCO)OP(=O)(O)O
platinum_FR33289.fasta,CC(=O)N(O)CCCP(=O)(O)O
platinum_FR901464.fasta,CC(=O)OC(C)C=CC(=O)NC1CC(C)C(CC=C(C)C=CC2OC(C)(O)CC3(CO3)C2O)OC1C
platinum_Fredericamycin.fasta,CC=CC=Cc1cc2cc3c(c(O)c2c(=O)[nH]1)C1(CC3)C(=O)c2c(O)c3c(c(O)c2C1=O)C(=O)C(OC)=CC3=O
platinum_frenolicin.fasta,CCCC1OC(CC(=O)O)CC23OC12C(=O)c1c(O)cccc1C3=O
platinum_friulimicin.fasta,CC(C)CCCCCCC=CCC(=O)NC(CC(N)=O)C(=O)NC1C(=O)N2CCCCC2C(=O)NC(C(C)C(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(C(C)N)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC1C
platinum_frontalamide.fasta,C=CC1CC2CC3C4CC=CC(=O)NCCC(O)C5NC(=O)C(=C5O)C(=O)C=CC4CC(=O)C3C2(O)C1C
platinum_fusaricidin.fasta,CC1NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCCCNC(=N)N)C(C)OC1=O
platinum_fuscachelin.fasta,N=C(N)NCCCC(NC(=O)c1cccc(O)c1O)C(=O)NCC(=O)NCC(=O)NC1CCCN(O)C(=O)C(NC(=O)CNC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)c2cccc(O)c2O)COC1=O
platinum_galbonolide.fasta,C=C1C=C(C)C(CC)OC(=O)C(C)C(=O)C(O)(CO)CC(OC)=CC(C)C1
platinum_gallidermin.fasta,CC=C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CSC(C)C(NC(=O)C2CSCC(NC(=O)C(C)NC(=O)C(N)C(C)CC)C(=O)NC(CCCCN)C(=O)NC(Cc3ccccc3)C(=O)NC(CC(C)C)C(=O)N2)C(=O)N2CCCC2C(=O)NCC(=O)N1)C(=O)NCC(=O)NC1CSCC2NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(CSC=CNC2=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC1=O
platinum_garvicin_ML.fasta,CCC(C)C1NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)CNC(=O)C(CO)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCSC)NC1=O
platinum_gassericin_A.fasta,CCC(C)C1NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]cn2)NC1=O
platinum_GE2270.fasta,CNC(=O)CC1NC(O)c2csc(n2)-c2ccc(-c3nc(C4=NC(C(=O)N5CCCC5C(N)=O)CO4)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(O)CNC(=O)c2nc(sc2COC)C(C(C)C)NC(O)c2nc1sc2C
platinum_GE37468.fasta,C=C(NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)-c2csc(n2)C2C(C)CC(O)N2C(=O)C(Cc2ccc(O)cc2)NC(=O)C2CSC(=N2)C(Cc2ccccc2)NC(=O)c2csc(n2)C(CC(N)=O)NC(=O)c2nc-3oc2C)n1)C(=O)O
platinum_GE81112.fasta,NC(=O)OCC(O)CC(NC(=O)C1NCCCC1O)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(C(=O)O)C(O)c1c[nH]c(Cl)n1
platinum_geldanamycin.fasta,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
platinum_gentamicin.fasta,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
platinum_geobacillin_I.fasta,C=C1NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(=CC)NC(=O)C(N)C(C)C)CSCC(C(=O)NC2C(=O)N3CCCC3C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC3C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC4C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC5CSCC6NC(=O)C(CSCC7NC(=O)C(CSCC(C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC7=O)NC(=O)C(CC(N)=O)NC6=O)NC(=O)C(C(C)C)NC(=O)C(CSC4C)NC5=O)CSC3C)C(C)CC)CSC2C)NC(=O)C(CC(C)C)NC1=O
platinum_geobacillin_II.fasta,CC=C1NC(=O)C(N)CSCC(C(=O)NC(C(=O)NC2CSCC(C(=O)NC(CC(N)=O)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC3CSCC(C(=O)N4CCCC4C(=O)NC4CSCC(C(=O)N5CCCC5C(=O)NC(CCSC)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(Cc5ccccc5)NC4=O)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC3=O)NC(=O)C(C(C)CC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC2=O)C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC1=O
platinum_gephyronic_acid.fasta,COC(C(C)C(O)CC(=O)O)C(C)(C)C(=O)C(C)CC(C)C(O)C(C)(O)C(O)C(C)C=C(C)C
platinum_gilvocarcin.fasta,COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C(C)O)C(O)C3O)ccc(O)c12
platinum_glidobactin_A.fasta,CCCCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O
platinum_glycocin_f.fasta,CCC(C)C(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C1CSSCC(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(N)CCCCN)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC2CSSCC(NC(=O)C(C(C)O)NC(=O)CNC(=O)C(COC3OC(NC(C)=O)C(O)C(O)C3CO)NC(=O)C(CC(=O)O)NC(=O)C(Cc3ccc(O)cc3)NC(=O)CNC(=O)C(C)NC(=O)CNC2=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CCSC)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CO)C(=O)NC(Cc2cnc[nH]2)C(=O)N1)C(=O)NC(CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CSC1OC(CO)C(O)C(O)C1NC(C)=O)C(=O)O
platinum_goadsporin.fasta,C=C(NC(=O)C(CC(C)C)NC(=O)c1nc(CNC(=O)CNC(=O)C(CO)NC(=O)c2csc(C(CC(C)C)NC(=O)C(NC(=O)c3nc(C(=C)NC(=O)C(NC(=O)c4nc(C(C)NC(C)=O)oc4C)C(C)C)oc3C)C(C)CC)n2)oc1C)c1nc(C(=O)NC(C)C(=O)NCc2nc(C(=O)NC(C(=O)O)C(C)C)cs2)co1
platinum_gobichelin.fasta,NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)C1COC(c2ccccc2O)=N1)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O
platinum_gramicidin.fasta,CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C
platinum_granaticin.fasta,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)C1CC(O)C3(O)C(C)O1
platinum_grincamycin.fasta,CC1OC(OC2CCC(OC3C(O)CC(c4ccc5c(c4O)C(=O)C4=C(C5=O)C5(O)C(=O)CC(C)(OC6CCC(OC7CCC(=O)C(C)O7)C(C)O6)CC5(O)C=C4)OC3C)OC2C)CCC1=O
platinum_griselimycin.fasta,CC(=O)N(C)C(C(=O)N1CC(C)CC1C(=O)N(C)C1C(=O)NC(CC(C)C)C(=O)N2CC(C)CC2C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(CC(C)C)C(=O)NCC(=O)OC1C)C(C)C
platinum_grisemycin.fasta,CC=C(NC(=O)C(CO)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)C(C)N(C)C)C(C)C)C(C)C)C(C)CC)C(=O)NC(C(=O)NC1CSC=CNC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)CC
platinum_griseobactin.fasta,CC1OC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)c2cccc(O)c2O)C(C)OC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)c2cccc(O)c2O)C(C)OC(=O)C1NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(O)c1O
platinum_griseorhodin.fasta,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)OC1(Oc2c(cc4cc(C)oc(=O)c4c2O)C2OC21)C3O
platinum_griseoviridin.fasta,CC1CC=C2SCC(NC(=O)c3coc(n3)CC(O)CC(O)C=CC=CCNC2=O)C(=O)O1
platinum_griseusin.fasta,CC(=O)OC1CC(C)OC2(OC3CC(=O)OC3C3=C2C(=O)c2c(O)cccc2C3=O)C1O
platinum_guadinomine.fasta,CC(NC(=O)C(N)C(N)CCC(O)C(O)C(O)C1CN(C(N)=O)C(=N)N1)C(=O)NC(C(=O)O)C(C)C
platinum_gulmirecin.fasta,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(OC(=O)CC(C)C)C(=O)CC(O)C(C)C(=O)O1
platinum_haloduracins.fasta,CCC(C)C1NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(N)CSSCC2NC(=O)C(CSCC(C(=O)NC3C(=O)NC(CC(C)C)C(=O)NC4C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CSC3C)C(=O)NC(CCSC)C(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)CSC4C)NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC2=O)NC1=O
